Input_Khmer,Target_English,Predicted_English,Word_Acc,Char_Acc,F1,CER
ស្ដន,sdan,sdon,0,0.75,0.75,0.25
បង្អន់,bongaon,bangoan,0,0.5714285714285714,0.8571428571428571,0.42857142857142855
ប្រហារ,broha,brohar,0,0.8333333333333334,0.9090909090909091,0.2
រកម,rokmor,rokom,0,0.6666666666666667,0.9090909090909091,0.3333333333333333
កេរ,ke,ker,0,0.6666666666666667,0.8,0.5
អហិរិក,aoherik,aoherik,1,1.0,1.0,0.0
ប្រណិប័តន៍,broneboaton,branebaton,0,0.8181818181818181,0.8571428571428572,0.18181818181818182
វឹង,vueng,vueng,1,1.0,1.0,0.0
ទុច្ឆន្ទៈ,tuchchoteak,tuchchhntok,0,0.6363636363636364,0.8181818181818182,0.36363636363636365
ឆាល់,chhal,chhal,1,1.0,1.0,0.0
សេត,set,set,1,1.0,1.0,0.0
ទំពាំងជូរ,tumpeangju,tumpongomdam,0,0.41666666666666663,0.6363636363636365,0.7
ពិទូរ្យ,pituryor,pitruy,0,0.5,0.8571428571428571,0.5
បន្តួច,bantuoch,bontuuch,0,0.75,0.875,0.25
ឫសដី,rysodei,rykhav,0,0.2857142857142857,0.30769230769230765,0.7142857142857143
ត្រក,trak,trok,0,0.75,0.75,0.25
មរណា,morona,morona,1,1.0,1.0,0.0
អនេសនៈ,aanesaneak,aaneasenok,0,0.6,0.9,0.4
សព្វដង,sapvodang,sopvoundor,0,0.4,0.631578947368421,0.6666666666666666
ត្រកូល,trakoul,trokoul,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ហេមពាន្ត,hempien,hempean,0,0.7142857142857143,0.8571428571428571,0.2857142857142857
វេជ្ជ,vechak,vechch,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
អ្នក,neak,anak,0,0.5,0.75,0.5
ខន្ទរា,khontorea,khantorea,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
ឯកឧកញ៉ា,ekukonha,ekoukonhea,0,0.8,0.888888888888889,0.25
ច្បាស់,jbas,chbas,0,0.6,0.6666666666666665,0.5
នាសា,neasa,neasa,1,1.0,1.0,0.0
ត្រា,tra,tra,1,1.0,1.0,0.0
យ៉ើ,yaur,yer,0,0.5,0.5714285714285715,0.5
ទទះ,toteah,tothea,0,0.6666666666666667,1.0,0.3333333333333333
ចតុមុខ,chotomuk,chatomuk,0,0.875,0.875,0.125
រាយរង,reayorong,reayrong,0,0.8888888888888888,0.9411764705882353,0.1111111111111111
កោះកុង,kohkong,kaohkong,0,0.875,0.9333333333333333,0.14285714285714285
ផ្អាក់ផ្អើក,phaakophaaeuk,phaakaphaeuk,0,0.8461538461538461,0.9600000000000001,0.15384615384615385
ហស្ដិន,hasden,hokten,0,0.5,0.5,0.5
រកាំ,rokam,rokam,1,1.0,1.0,0.0
សុំទោស,somtos,somtous,0,0.8571428571428572,0.923076923076923,0.16666666666666666
រម្សាយ,romseay,romseay,1,1.0,1.0,0.0
បន្ទាយលង្វែក,banteaylongveaek,bonteangveaphit,0,0.5,0.7096774193548386,0.5
ជញ្ជួច,chonhchuoch,chonhchuoch,1,1.0,1.0,0.0
ភយូបទ្រព,phoyubtrop,phoyubtrab,0,0.8,0.8000000000000002,0.2
រង៉ូវ,rongouv,rongov,0,0.8571428571428572,0.923076923076923,0.14285714285714285
ព្រឹក្សា,prueksa,prueksa,1,1.0,1.0,0.0
មុខ,mok,mukh,0,0.5,0.5714285714285715,0.6666666666666666
យតិភង្គ,yatephong,yeathchoriykam,0,0.3571428571428571,0.5217391304347826,1.0
រន្ធវាសិនី,ronthaveaseni,ronthoveaseni,0,0.9230769230769231,0.9230769230769231,0.07692307692307693
វិរូឡ្ហក,virulhok,virulhok,1,1.0,1.0,0.0
ជំនោរ,chumnour,chumnour,1,1.0,1.0,0.0
វិប្រច្ឆន្ន,vibrchchhonn,vibrchngopean,0,0.5384615384615384,0.7199999999999999,0.5
អធិរោហិណី,aothirouhenei,aothirouhini,0,0.8461538461538461,0.8799999999999999,0.15384615384615385
ស្រកាក,srakak,srakak,1,1.0,1.0,0.0
បរមសព,boromosop,boromosop,1,1.0,1.0,0.0
លាយលក្ខណ៍,leaylokkhan,leaylokkhan,1,1.0,1.0,0.0
លពបុរី,lopoborei,lopobrei,0,0.8888888888888888,0.9411764705882353,0.1111111111111111
ត្រោកសាញ,troksanh,traoskomeat,0,0.36363636363636365,0.631578947368421,0.875
ចម្អេះ,chomaeh,chamaeae,0,0.625,0.6666666666666666,0.42857142857142855
ស្ដៀន,sdien,sdien,1,1.0,1.0,0.0
ពពីរ,popi,popir,0,0.8,0.888888888888889,0.25
សម្ទូង,samtung,samtung,1,1.0,1.0,0.0
ម៉ាល់ឌីវ,maldives,marlindar,0,0.33333333333333337,0.5882352941176471,0.75
អន្ទោក,aontouk,aontouk,1,1.0,1.0,0.0
អទិដ្ឋ,aatidthar,aotidthor,0,0.7777777777777778,0.7777777777777778,0.2222222222222222
សង្រួម,sangruom,songruom,0,0.875,0.875,0.125
លំនាច,lumneach,lumneach,1,1.0,1.0,0.0
ក្បក,kbok,kbak,0,0.75,0.75,0.25
រញ៉ែរញ៉ូវ,ronhaernhov,ronhaearonhov,0,0.8461538461538461,0.9166666666666666,0.18181818181818182
ញត្តិ,nhotte,nhotte,1,1.0,1.0,0.0
ឆាចោល,chhachaol,chhachaol,1,1.0,1.0,0.0
ម្ល៉េះ,mles,mleh,0,0.75,0.75,0.25
វិជយិនី,vichyini,vichiynei,0,0.6666666666666667,0.9411764705882353,0.375
ផ្នង់,phnong,phnong,1,1.0,1.0,0.0
ភូតកាល,phutokal,phutakal,0,0.875,0.875,0.125
ស្រវឹង,srovueng,sroverng,0,0.75,0.875,0.25
បន្លំចូល,banlumchoul,banlumchol,0,0.9090909090909091,0.9523809523809523,0.09090909090909091
ប្រជ្រួស,brochruos,brachruos,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
ជ្រោក,chrouk,chrouk,1,1.0,1.0,0.0
កម្ពុជា,kampuchea,kampuchea,1,1.0,1.0,0.0
ហទ័យ,hoktei,hotey,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
ចាក់,chak,chak,1,1.0,1.0,0.0
សញ្ជប់,sanhchob,sonhchob,0,0.875,0.875,0.125
អក្ខធូត,aakkhathut,aokkhothut,0,0.8,0.8000000000000002,0.2
ធ្លាប់,tlob,thleab,0,0.5,0.6,0.75
កញ្ចក់,kjork,konhchok,0,0.25,0.4615384615384615,1.2
ព្រះសង្ឃ,preahsangkhor,preahsongsor,0,0.7692307692307692,0.8,0.23076923076923078
លន្លង់,lonlong,lonlong,1,1.0,1.0,0.0
ទក្ខិណាទាន,tokkhenatean,tokkhenatan,0,0.9166666666666666,0.9565217391304348,0.08333333333333333
ជន្លេញ,chonlenh,chonlenh,1,1.0,1.0,0.0
កំណិន,kamnen,kamnen,1,1.0,1.0,0.0
ស្ដឺត,sdeut,sdeut,1,1.0,1.0,0.0
ប្រឹថពី,breuthpi,breuthpi,1,1.0,1.0,0.0
ជំរើស,chumraus,chumrers,0,0.75,0.75,0.25
អីណា,aeina,ery,0,0.19999999999999996,0.25,0.8
ងូត,ngut,ngut,1,1.0,1.0,0.0
ប្រទាល,brateal,broteal,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ប្រដាប់,brodab,brodab,1,1.0,1.0,0.0
ថាមមាត្រ,thammeat,thammeatror,0,0.7272727272727273,0.8421052631578948,0.375
អភិ,aophi,aophi,1,1.0,1.0,0.0
សម្បើម,sombaum,sambaum,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
អមត្តញ្ញូ,aomottonhnhu,aomottonhnhu,1,1.0,1.0,0.0
ទីលាន,tilean,tilean,1,1.0,1.0,0.0
សមាធាន,someathean,sameathean,0,0.9,0.9,0.1
អផលប្រទានព្រឹក្ស,aopholobroteanprueksor,aaphalopreatbasvang,0,0.36363636363636365,0.6341463414634148,0.6363636363636364
វសវត្តី,vosavottei,vosovotte,0,0.8,0.8421052631578948,0.2
ឆ្មប,chhmab,chhmob,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
កក,kork,kork,1,1.0,1.0,0.0
ប៉ោង,baong,baong,1,1.0,1.0,0.0
ស៊ុតទ្រុឌ,sottrud,sottro,0,0.7142857142857143,0.7692307692307692,0.2857142857142857
បាស,bas,bas,1,1.0,1.0,0.0
ច្រហេញ,chrahenh,chrohenh,0,0.875,0.875,0.125
បាច់,bach,bach,1,1.0,1.0,0.0
សង្កល,songkol,songkol,1,1.0,1.0,0.0
ស្លេស្ម,slesmar,slesmar,1,1.0,1.0,0.0
ខ្ជោកខ្ជាក,khchaokkhchak,khchokkochhek,0,0.6923076923076923,0.8461538461538461,0.3076923076923077
តពោក,topouk,topouk,1,1.0,1.0,0.0
រអែតរអត,roaaetaroaat,roaaetoroat,0,0.8333333333333334,0.8695652173913043,0.16666666666666666
ប្រណិធិ,branethi,branithe,0,0.75,1.0,0.25
មេបា,meba,meba,1,1.0,1.0,0.0
រស្សទស្សី,rossatossei,rossotossei,0,0.9090909090909091,0.9090909090909091,0.09090909090909091
រវាំងព្រៃ,roveangprey,roveanmrokas,0,0.5,0.6086956521739131,0.5454545454545454
ទូដែក,tudaek,tuvok,0,0.5,0.5454545454545454,0.5
ជំលាប,chumleab,chumleab,1,1.0,1.0,0.0
បំប៉ន,bampan,bampon,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
តុកតុល,tokotol,tokotol,1,1.0,1.0,0.0
ប្របេរ,braber,brober,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
អណ្ដាតគោ,aondatokou,aondatokao,0,0.8,0.9,0.2
ប៉ុន្មាន,punmarn,puneam,0,0.5714285714285714,0.7692307692307692,0.42857142857142855
តតែតតោ,totaetotao,tataettao,0,0.8,0.8421052631578948,0.2
ប្របៀត,brabiet,brobeat,0,0.5714285714285714,0.8571428571428571,0.42857142857142855
ហារ,har,har,1,1.0,1.0,0.0
ឱមសត្ត,aomosott,aoropovath,0,0.5,0.5555555555555556,0.625
ការបញ្ឈប់,karbonhchhob,karbophnul,0,0.5,0.6363636363636365,0.5
ក្រីក្រ,kreikrar,krekrey,0,0.625,0.6666666666666666,0.375
កំភួន,kamphuon,komphuon,0,0.875,0.875,0.125
គ្រហរ,krohar,krohar,1,1.0,1.0,0.0
ចំនួប,chamnuob,chamnuob,1,1.0,1.0,0.0
ក្ដុកក្ដួល,kdokkdoul,kdokkdouk,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
ស្វរៈ,svoreak,svoreak,1,1.0,1.0,0.0
រំហួត,romhuot,rumhout,0,0.5714285714285714,0.8571428571428571,0.42857142857142855
សត្តមហាឋាន,sottomohathan,satthamotean,0,0.5384615384615384,0.8,0.46153846153846156
ប្រៃ,brai,brae,0,0.75,0.75,0.25
សម្ភវេសី,samphovesei,samphovisei,0,0.9090909090909091,0.9090909090909091,0.09090909090909091
ការសង្ស័យ,karsongsai,karsangsae,0,0.8,0.8000000000000002,0.2
ពងចាប,pongjab,pongocheab,0,0.6,0.7058823529411764,0.5714285714285714
សមណ,samon,somon,0,0.8,0.8000000000000002,0.2
កញ្ជុសមាន់,konhchusmean,kanhchusmean,0,0.9166666666666666,0.9166666666666666,0.08333333333333333
ផ្នត់,phnot,phnat,0,0.8,0.8000000000000002,0.2
ប្រលង,bralong,brolong,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ជីក្រែង,chikraeng,chikreaeng,0,0.9,0.9473684210526316,0.1111111111111111
សទិសសញ្ញា,satissanhnhea,sotissamnheat,0,0.6923076923076923,0.7692307692307693,0.3076923076923077
កម្ចី,komjey,kamchei,0,0.4285714285714286,0.4615384615384615,0.6666666666666666
រខឺត,rokheut,rokheut,1,1.0,1.0,0.0
ញៀច,nhiech,nhiech,1,1.0,1.0,0.0
កញ្ច្រង់,kanhjrong,konhchrong,0,0.7,0.7368421052631577,0.3333333333333333
ក្ដុកក្ដួល,kdukkdoul,kdokkdouk,0,0.7777777777777778,0.7777777777777778,0.2222222222222222
សាំង,sang,sang,1,1.0,1.0,0.0
កន្យា,kanya,konya,0,0.8,0.8000000000000002,0.2
ក្លាហាន,klahan,khlan,0,0.5,0.9090909090909091,0.5
សៅវនីយ៍,sauvniy,sauvniy,1,1.0,1.0,0.0
សេរ,se,ser,0,0.6666666666666667,0.8,0.5
ពាណិជ្ជករ,peanechchokar,peanechchokror,0,0.8571428571428572,0.888888888888889,0.15384615384615385
មីយ៉ាន់ម៉ា,myanmar,meymanei,0,0.375,0.6666666666666666,0.7142857142857143
អាត្ម,aatmar,aatam,0,0.6666666666666667,0.9090909090909091,0.3333333333333333
ស្ទេង,steng,setngor,0,0.4285714285714286,0.8333333333333333,0.8
បន្លួញ,bonluonh,banluonh,0,0.875,0.875,0.125
ឡុលៗ,lol,lol,1,1.0,1.0,0.0
គាថាពាន់,keathapean,keathapean,1,1.0,1.0,0.0
បាឋកៈ,bathokak,bathakak,0,0.875,0.875,0.125
ន្អាលនឹង,naealonueng,naeunloung,0,0.6363636363636364,0.8571428571428572,0.36363636363636365
ដង្កូវ,dongkuv,dongkov,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
អដ្ឋបាន,aadthaban,aodthoban,0,0.7777777777777778,0.7777777777777778,0.2222222222222222
កន្ទួតប្រោង,kontuotbraong,kontuotkrong,0,0.8461538461538461,0.8799999999999999,0.15384615384615385
ថ្វាត់,thvat,thvat,1,1.0,1.0,0.0
បន្ទាល់,bonteal,bonteal,1,1.0,1.0,0.0
អព្យព,aapyop,aopyop,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ហិមៈ,heumeak,hirmeak,0,0.7142857142857143,0.7142857142857143,0.2857142857142857
អកតវេទិតា,aakatavetita,aokotovetthi,0,0.5,0.6666666666666666,0.5
ចិត,chet,chet,1,1.0,1.0,0.0
ស្ករ,skor,skor,1,1.0,1.0,0.0
ទន្លេបាសាក់,tonlebasak,tonleabakas,0,0.7272727272727273,0.9523809523809523,0.3
អាបឡាប,aabolab,aabalob,0,0.7142857142857143,1.0,0.2857142857142857
រអៀស,roaies,roaies,1,1.0,1.0,0.0
ជញ្ជាប,chonhcheab,chonhcheab,1,1.0,1.0,0.0
ច្បូត,chbout,chbot,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
ស៊ាំ,sam,sam,1,1.0,1.0,0.0
លេខាធិការ,lekhathikar,lekheathikar,0,0.9166666666666666,0.9565217391304348,0.09090909090909091
អព្ភាន,aapphean,aapphean,1,1.0,1.0,0.0
ស្រឹបៗ,sroeb,sroeb,1,1.0,1.0,0.0
មជ្ឈិម,mochchhim,mochchhim,1,1.0,1.0,0.0
មិគជាតិ,mikcheate,mikcheatea,0,0.9,0.9473684210526316,0.1111111111111111
ប្រកបរបរ,brokoborobor,brakobrobar,0,0.75,0.7826086956521738,0.25
កុបករ,kobakar,kobokor,0,0.7142857142857143,0.7142857142857143,0.2857142857142857
រឹប,rueb,rueb,1,1.0,1.0,0.0
តាជី,tachi,techo,0,0.6,0.6,0.4
សម្មុខីភូត,sammukheiphut,sammukhethmok,0,0.6153846153846154,0.7692307692307693,0.38461538461538464
ប្រកាសកៈ,brokasokak,brakakasar,0,0.5,0.7,0.5
រប៉ាត់រប៉ាយ,ropatrobay,ropatropay,0,0.9,0.9,0.1
ដំណើរ,domner,damner,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
បង្កុង,bangkung,bangkung,1,1.0,1.0,0.0
អស់អញលំគេញ,aosoaonholumkenh,aosoaonholoukeat,0,0.75,0.8125,0.25
បង់ជំទាញ,bongchumteanh,bongchumteanh,1,1.0,1.0,0.0
អធិក,aothik,aothik,1,1.0,1.0,0.0
ពូជសត្វ,puchsatvar,pubtvou,0,0.4,0.47058823529411764,0.6
ហត្ថិនី,hottheni,hattheni,0,0.875,0.875,0.125
អសង្ហារិម,aosonghearim,aasangheari,0,0.75,0.7826086956521738,0.25
រំអើក,rumaaeuk,romaeuk,0,0.75,0.7999999999999999,0.25
ហ៊ូពូ,houpu,hupou,0,0.6,1.0,0.4
អណ្ដើក,aondaeuk,aondaeuk,1,1.0,1.0,0.0
ធុំក្លិន,thumklen,thumkreng,0,0.7777777777777778,0.823529411764706,0.25
គំនិត,komnirt,kumnit,0,0.7142857142857143,0.7692307692307692,0.2857142857142857
ព្យាបទ,pyeabat,pyeabot,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ស្វាមី,svami,svami,1,1.0,1.0,0.0
គោតម,koutom,koutam,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ហែម,haem,heam,0,0.5,1.0,0.5
ចំលង,chamlong,chamlong,1,1.0,1.0,0.0
រើម,rerm,raum,0,0.5,0.5,0.5
ត្រដេវ,tradev,tradev,1,1.0,1.0,0.0
ហោត្រ,haotrak,hoatrar,0,0.5714285714285714,0.8571428571428571,0.42857142857142855
ពន្យើ,ponyau,ponyer,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
សន្តិ,sonti,sonti,1,1.0,1.0,0.0
ធ្លាប់,thlorb,thleab,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
អធិបតេយ្យ,aathibteyy,aothipotery,0,0.6363636363636364,0.6666666666666666,0.4
ជំងឺ,jomngir,chumnger,0,0.5,0.5333333333333333,0.5714285714285714
រវ៉ិក,rovek,rovek,1,1.0,1.0,0.0
កំពីងដូង,kampingdoung,kompingdoung,0,0.9166666666666666,0.9166666666666666,0.08333333333333333
ឧបជាតិច្ឆន្ទ,ubocheatechchhontor,ubacheatechchhantor,0,0.8947368421052632,0.8947368421052632,0.10526315789473684
ពភ្លួក,pophluok,pophluok,1,1.0,1.0,0.0
អ៊ូញ,aounh,aounh,1,1.0,1.0,0.0
ចំមុខ,chammuk,chammuk,1,1.0,1.0,0.0
កុហក,kohok,kohk,0,0.8,0.888888888888889,0.2
អាប់ចុន,aabochon,aabochon,1,1.0,1.0,0.0
វាសវាង,veasoveang,veasvong,0,0.7,0.888888888888889,0.3
កាយសម្ផស្ស,kaysamphoss,kaysamphsaor,0,0.6666666666666667,0.8695652173913043,0.36363636363636365
សក្លាត,saklat,soklat,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
នារទជាតក,neartocheatak,neartocheatek,0,0.9230769230769231,0.9230769230769231,0.07692307692307693
ទ្រើង,traung,trerng,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ត្រគាក,trokeak,trokeak,1,1.0,1.0,0.0
ផ្ចុក,phchok,phchok,1,1.0,1.0,0.0
ស្វាហា,svaha,svaha,1,1.0,1.0,0.0
ល្មើស,lmaus,lmaus,1,1.0,1.0,0.0
ផ្ដែ,phdae,phde,0,0.8,0.888888888888889,0.2
ហាសហាយ,hahhai,hashay,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ស្តូប,stoub,stoub,1,1.0,1.0,0.0
ចង្អួរ,changauor,chongour,0,0.6666666666666667,0.823529411764706,0.3333333333333333
ជោតនាការ,choutneakar,choutnokar,0,0.8181818181818181,0.8571428571428572,0.18181818181818182
អ្ហឹៈ,ahoeak,ahaeuk,0,0.6666666666666667,0.8333333333333334,0.3333333333333333
ឡឺម,leom,leum,0,0.75,0.75,0.25
ណាស់,nah,nas,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
សស្រឹប,sasroeb,sosraub,0,0.5714285714285714,0.8571428571428571,0.42857142857142855
ហត្ថិមារក,hothemearuk,hothemokreae,0,0.5833333333333333,0.8695652173913043,0.45454545454545453
តំណូច,tamnouch,tamnouch,1,1.0,1.0,0.0
ប្រកា,broka,broka,1,1.0,1.0,0.0
ហិណ្ឌូ,hendou,hendu,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
សរពេជ្ញ,soropechnhor,sarpechnhor,0,0.8333333333333334,0.8695652173913043,0.16666666666666666
កំបែក,kombaek,kombaek,1,1.0,1.0,0.0
ហដ្ដវិលាសិនី,hoddovileaseni,hodthvovilkar,0,0.4285714285714286,0.5925925925925927,0.5714285714285714
អ្នកគាំទ្រ,anakakoamr,anakakaneak,0,0.5454545454545454,0.6666666666666666,0.5
ពពូលថ្ម,populothmar,populothom,0,0.7272727272727273,0.8571428571428572,0.2727272727272727
ត្រយង,trayong,troyong,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ស្រោច,sraoch,sraoch,1,1.0,1.0,0.0
ស្អិតស្អាង,saetsaang,saeutthory,0,0.4,0.4210526315789474,0.6666666666666666
លឹប,lueb,lueb,1,1.0,1.0,0.0
ម៉ត់ចត់,motochot,mortochat,0,0.7777777777777778,0.823529411764706,0.25
សាសង,sasang,sasong,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ស្លន់,slan,slon,0,0.75,0.75,0.25
សកញ៉ក,sakanhak,sorkhonchor,0,0.36363636363636365,0.4210526315789474,0.875
គ្រៀវ,kriev,kriev,1,1.0,1.0,0.0
ហត្ថ,hoth,hotthor,0,0.5714285714285714,0.7272727272727273,0.75
ទក,tok,tok,1,1.0,1.0,0.0
ល្បឿន,lbeun,lbern,0,0.8,0.8000000000000002,0.2
កែវកល្យាណ,kaevkolyan,kaevkoroneae,0,0.5833333333333333,0.7272727272727272,0.5
កន្ត្រង,kontrong,kontrong,1,1.0,1.0,0.0
អនោសជ្ជភាព,aanouschchopheap,aonoukpothnakh,0,0.375,0.6000000000000001,0.625
កក្រិត,kokrirt,korkirt,0,0.7142857142857143,1.0,0.2857142857142857
អារោទន,aarouton,aarouton,1,1.0,1.0,0.0
អង្កុស,aangkus,aongkus,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
យាចក,yachok,yeachok,0,0.8571428571428572,0.923076923076923,0.16666666666666666
សហគ្រាស,sahakreas,sohokreas,0,0.7777777777777778,0.7777777777777778,0.2222222222222222
តេត,tet,tet,1,1.0,1.0,0.0
ខឹង,kherng,kherng,1,1.0,1.0,0.0
ប៉ាណាម៉ា,panama,baneam,0,0.5,0.6666666666666666,0.5
យាវជីវំ,yeavchivum,yeavchiveam,0,0.8181818181818181,0.8571428571428572,0.2
បន្ទើរ,bantaur,bonter,0,0.5714285714285714,0.6153846153846153,0.42857142857142855
អាមាសយ,aameasoy,aameasay,0,0.875,0.875,0.125
កាកគតិ,kakakote,kakkote,0,0.875,0.9333333333333333,0.125
រសេច,rosech,rokeat,0,0.5,0.5,0.5
រចលេខា,rochalekha,rocholekha,0,0.9,0.9,0.1
ទ្រមូងសេក,tromungsek,tromungkhor,0,0.6363636363636364,0.761904761904762,0.4
