Input_English,Target_Khmer,Predicted_Khmer,Word_Acc,Char_Acc,F1,CER
sloh,ស្លុះ,ស្លុះ,1,1.0,1.0,0.0
nerk,នឹក,ណេរក់,0,0.19999999999999996,0.25,1.3333333333333333
kor,ក៏,គរ,0,0.0,0.0,1.0
ropaekropaok,រប៉ែករប៉ោក,រប៉ែករប៉ោក,1,1.0,1.0,0.0
roael,រអិល,រអិល,1,1.0,1.0,0.0
ruetchamnong,រឹតចំណង,រឹតចំណង,1,1.0,1.0,0.0
lhauy,ល្ហើយ,ល្ហើយ,1,1.0,1.0,0.0
huoy,ហួយ,ហួយ,1,1.0,1.0,0.0
trasab,ត្រសាប់,ត្រសាប់,1,1.0,1.0,0.0
votsar,វត្ស,វត្សរ៍,0,0.6666666666666667,0.8,0.5
korutous,គរុទោស,គរុតោស,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
uusovoat,ឩសវ័ត,ឩសវ័ត,1,1.0,1.0,0.0
somuh,សមុហ៍,សមុះ,0,0.6,0.6666666666666665,0.4
bontaut,បន្តើត,បន្តើត,1,1.0,1.0,0.0
vithubnokomm,វិធូបនកម្ម,វិធុបកនម្ស,0,0.6,0.8000000000000002,0.4
lori,ឡូរី,លរី,0,0.5,0.5714285714285715,0.5
sebbkamm,សិប្បកម្ម,សិប្បកម្ម,1,1.0,1.0,0.0
motteka,មត្តិកា,មត្តិកា,1,1.0,1.0,0.0
kohkar,កុះករ,កូការ,0,0.4,0.6,0.6
kar,ការ,ការ,1,1.0,1.0,0.0
brordeut,ប្រឌិដ្ឋ,ប្រដឺត,0,0.5,0.5714285714285715,0.5
tinomukh,ទិនមុខ,ទិនមុខ,1,1.0,1.0,0.0
mohaorsrop,មហោរស្រព,មហោរស្រព,1,1.0,1.0,0.0
kanhchrok,កញ្ជ្រក់,កញ្ច្រក,0,0.75,0.7999999999999999,0.25
aonubveati,អនុបវាទី,អនុបវាធី,0,0.875,0.875,0.125
aanukonak,អនុគណៈ,អនុកណៈ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aalmpor,អាលម្ពរ,អាល្មពារ,0,0.625,0.9333333333333333,0.42857142857142855
spaeun,ស្ពើន,ស្ពើន,1,1.0,1.0,0.0
tupphikkhophey,ទុព្ភិក្ខភ័យ,ទុព្ភិក្ខភ័យ,1,1.0,1.0,0.0
chongveay,ចង្វាយ,ចង្វាយ,1,1.0,1.0,0.0
bravotteheto,ប្រវត្តិហេតុ,ប្រវត្តិហាតុ,0,0.9166666666666666,0.9166666666666666,0.08333333333333333
dikate,ឌិកតេ,ឌិតកា,0,0.4,0.8000000000000002,0.6
kompong,កំពុង,កំពង,0,0.8,0.888888888888889,0.2
aangkrong,អង្គ្រង,អង្គ្រង់,0,0.875,0.9333333333333333,0.14285714285714285
lech,ឡិច,លេច,0,0.33333333333333337,0.3333333333333333,0.6666666666666666
huos,ហួស,ហួស,1,1.0,1.0,0.0
tarun,តរុណ,តរុន,0,0.75,0.75,0.25
kanhjo,កញ្ជោ,កញ្ជោ,1,1.0,1.0,0.0
orb,អប់,អប,0,0.6666666666666667,0.8,0.3333333333333333
kambet,កាំបិត,កំបិត,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
srolerker,ស្រឡឺកឺ,ស្រលែក,0,0.5714285714285714,0.6153846153846153,0.42857142857142855
aontorocheate,អន្តរជាតិ,អន្តរជាតិ,1,1.0,1.0,0.0
baokkhropoasr,បោក្ខរព័ស៌,បោក្សរ្ជាប,0,0.5,0.6,0.5
brasoutekrueeah,ប្រសូតិគ្រឹះ,ប្រសូតិរវៈ,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
broteveton,ប្រតិវេទន៍,ប្រតិវេទន៍,1,1.0,1.0,0.0
chivea,ជីវា,ជីវា,1,1.0,1.0,0.0
chot,ចត់,ចត,0,0.6666666666666667,0.8,0.3333333333333333
bangreah,បង្រះ,បង្រះ,1,1.0,1.0,0.0
runhaangreae,រុញអង្រែ,រុញអង្រែ,1,1.0,1.0,0.0
kraaoub,ក្រអូប,ក្រអូប,1,1.0,1.0,0.0
lhoul,ល្ហោល,លហោល,0,0.8,0.888888888888889,0.2
pyeabal,ព្យាបាល,ព្យាបាល,1,1.0,1.0,0.0
sdan,ស្ដន,ស្ដន់,0,0.8,0.888888888888889,0.25
bongaon,បង្អន់,បង្អន់,1,1.0,1.0,0.0
broha,ប្រហារ,ប្រហារ,1,1.0,1.0,0.0
rokmor,រកម,រកម្ម,0,0.6,0.7499999999999999,0.6666666666666666
ke,កេរ,កេរ,1,1.0,1.0,0.0
aoherik,អហិរិក,អហិរិក,1,1.0,1.0,0.0
broneboaton,ប្រណិប័តន៍,ប្រណិតោសន៍,0,0.7,0.8000000000000002,0.3
vueng,វឹង,វឹង,1,1.0,1.0,0.0
tuchchoteak,ទុច្ឆន្ទៈ,ទុជ្ជតក,0,0.33333333333333337,0.375,0.6666666666666666
chhal,ឆាល់,ឆល,0,0.5,0.6666666666666666,0.5
set,សេត,សិត,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
tumpeangju,ទំពាំងជូរ,ទំពង់កា,0,0.4444444444444444,0.6250000000000001,0.5555555555555556
pituryor,ពិទូរ្យ,ពិទូរយ,0,0.8571428571428572,0.923076923076923,0.14285714285714285
bantuoch,បន្តួច,បន្ទោច,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
rysodei,ឫសដី,ឫស្ដី,0,0.8,0.888888888888889,0.25
trak,ត្រក,ត្រក់,0,0.8,0.888888888888889,0.25
morona,មរណា,មរណា,1,1.0,1.0,0.0
aanesaneak,អនេសនៈ,អនេសាណៈ,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
sapvodang,សព្វដង,សាព្វដង,0,0.8571428571428572,0.923076923076923,0.16666666666666666
trakoul,ត្រកូល,ត្រកួល,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
hempien,ហេមពាន្ត,ហិមពាន្ត,0,0.875,0.875,0.125
vechak,វេជ្ជ,វេចាក់,0,0.33333333333333337,0.3636363636363636,0.8
neak,អ្នក,នាក់,0,0.0,0.5,1.0
khontorea,ខន្ទរា,ខន្ទរា,1,1.0,1.0,0.0
ekukonha,ឯកឧកញ៉ា,ឯកុខណៈ,0,0.2857142857142857,0.30769230769230765,0.7142857142857143
jbas,ច្បាស់,ចំប៉ាយ,0,0.33333333333333337,0.5,0.6666666666666666
neasa,នាសា,នាសា,1,1.0,1.0,0.0
tra,ត្រា,ត្រា,1,1.0,1.0,0.0
yaur,យ៉ើ,យើរ,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
toteah,ទទះ,ទទះ,1,1.0,1.0,0.0
chotomuk,ចតុមុខ,ចតុមុខ,1,1.0,1.0,0.0
reayorong,រាយរង,រាយ័ជ្ន,0,0.4285714285714286,0.5,0.8
kohkong,កោះកុង,កោះកង់,0,0.6666666666666667,0.8333333333333334,0.3333333333333333
phaakophaaeuk,ផ្អាក់ផ្អើក,ផាស់ជើង,0,0.36363636363636365,0.4444444444444444,0.6363636363636364
hasden,ហស្ដិន,ហាសិដ្ន,0,0.5714285714285714,0.923076923076923,0.5
rokam,រកាំ,រកម្ម,0,0.4,0.4444444444444445,0.75
somtos,សុំទោស,សំទោស,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
romseay,រម្សាយ,រំសាយ,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
banteaylongveaek,បន្ទាយលង្វែក,បន្ទាយអង្គាលិត,0,0.5714285714285714,0.6923076923076924,0.5
chonhchuoch,ជញ្ជួច,ចញ្ចួច,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
phoyubtrop,ភយូបទ្រព,ភយួតព្ម័យ,0,0.33333333333333337,0.47058823529411764,0.75
rongouv,រង៉ូវ,រង៉ូវ,1,1.0,1.0,0.0
prueksa,ព្រឹក្សា,ព្រឹកសេរ,0,0.625,0.75,0.375
mok,មុខ,មក្ខ,0,0.5,0.5714285714285715,0.6666666666666666
yatephong,យតិភង្គ,យតិភង,0,0.7142857142857143,0.8333333333333333,0.2857142857142857
ronthaveaseni,រន្ធវាសិនី,រន្ធវាសិនា,0,0.9,0.9,0.1
virulhok,វិរូឡ្ហក,វិរុឡខ្គ,0,0.5,0.625,0.5
chumnour,ជំនោរ,ជំនួរ,0,0.8,0.8000000000000002,0.2
vibrchchhonn,វិប្រច្ឆន្ន,វិប្រជនភ័ជន៍,0,0.5,0.6086956521739131,0.5454545454545454
aothirouhenei,អធិរោហិណី,អធិរោហិណី,1,1.0,1.0,0.0
srakak,ស្រកាក,ស្រកក,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
boromosop,បរមសព,បរមសព,1,1.0,1.0,0.0
leaylokkhan,លាយលក្ខណ៍,លាយលក្ខណ៍,1,1.0,1.0,0.0
lopoborei,លពបុរី,លប់ពាល,0,0.16666666666666663,0.5,0.8333333333333334
troksanh,ត្រោកសាញ,ត្រក្សាញ់,0,0.6666666666666667,0.823529411764706,0.375
chomaeh,ចម្អេះ,ចម្អេះ,1,1.0,1.0,0.0
sdien,ស្ដៀន,ស្ដៀន,1,1.0,1.0,0.0
popi,ពពីរ,ពពី,0,0.75,0.8571428571428571,0.25
samtung,សម្ទូង,សំទុង,0,0.5,0.5454545454545454,0.5
maldives,ម៉ាល់ឌីវ,មាលីវតី,0,0.375,0.6666666666666666,0.625
aontouk,អន្ទោក,អន្តោក,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aatidthar,អទិដ្ឋ,អទិដ្ឋ,1,1.0,1.0,0.0
sangruom,សង្រួម,សង្រួម,1,1.0,1.0,0.0
lumneach,លំនាច,លំនាច,1,1.0,1.0,0.0
kbok,ក្បក,ក្បក,1,1.0,1.0,0.0
ronhaernhov,រញ៉ែរញ៉ូវ,រញ៉ែរញ៉ូវ,1,1.0,1.0,0.0
nhotte,ញត្តិ,នថ្តិ,0,0.6,0.6,0.4
chhachaol,ឆាចោល,ឆាឡោច,0,0.6,0.8000000000000002,0.4
mles,ម្ល៉េះ,ម្លេស,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
vichyini,វិជយិនី,វិចិនីយ,0,0.5714285714285714,0.8571428571428571,0.42857142857142855
phnong,ផ្នង់,ផ្នង់,1,1.0,1.0,0.0
phutokal,ភូតកាល,ភូតកាល,1,1.0,1.0,0.0
srovueng,ស្រវឹង,ស្រវឹង,1,1.0,1.0,0.0
banlumchoul,បន្លំចូល,បន្លំចូល,1,1.0,1.0,0.0
brochruos,ប្រជ្រួស,ប្រឈ្រួស,0,0.875,0.875,0.125
chrouk,ជ្រោក,ជ្រោក,1,1.0,1.0,0.0
kampuchea,កម្ពុជា,កម្ពជា,0,0.8571428571428572,0.923076923076923,0.14285714285714285
hoktei,ហទ័យ,ហតិក,0,0.25,0.25,0.75
chak,ចាក់,ចាក់,1,1.0,1.0,0.0
sanhchob,សញ្ជប់,សញ្ចប់,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aakkhathut,អក្ខធូត,អក្ខទធ,0,0.5714285714285714,0.7692307692307692,0.42857142857142855
tlob,ធ្លាប់,ទំបាល់,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
kjork,កញ្ចក់,ក្រុខ,0,0.33333333333333337,0.3636363636363636,0.6666666666666666
preahsangkhor,ព្រះសង្ឃ,ព្រះសង្គរ,0,0.7777777777777778,0.823529411764706,0.25
lonlong,លន្លង់,លន្លង,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
tokkhenatean,ទក្ខិណាទាន,ទក្ខិណាទាន,1,1.0,1.0,0.0
chonlenh,ជន្លេញ,ចន្លេញ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
kamnen,កំណិន,កំណេន,0,0.8,0.8000000000000002,0.2
sdeut,ស្ដឺត,ស្ដឺត,1,1.0,1.0,0.0
breuthpi,ប្រឹថពី,ប្រឹត្ភ,0,0.5714285714285714,0.5714285714285714,0.42857142857142855
chumraus,ជំរើស,ជម្រើស,0,0.6666666666666667,0.7272727272727272,0.4
aeina,អីណា,អ៊ីសាង,0,0.5,0.6,0.75
ngut,ងូត,ង៉ូតៗ,0,0.6,0.7499999999999999,0.6666666666666666
brateal,ប្រទាល,ប្រទាល,1,1.0,1.0,0.0
brodab,ប្រដាប់,ប្រដាប់,1,1.0,1.0,0.0
thammeat,ថាមមាត្រ,ថមមាត់,0,0.625,0.7142857142857143,0.375
aophi,អភិ,អភិ,1,1.0,1.0,0.0
sombaum,សម្បើម,សម្បើម,1,1.0,1.0,0.0
aomottonhnhu,អមត្តញ្ញូ,អមត្ថញ្នូល,0,0.7,0.7368421052631577,0.3333333333333333
tilean,ទីលាន,ទិលាន,0,0.8,0.8000000000000002,0.2
someathean,សមាធាន,សមាធាន,1,1.0,1.0,0.0
aopholobroteanprueksor,អផលប្រទានព្រឹក្ស,អផលោបន្តរារិនុហ្សាល,0,0.368421052631579,0.6285714285714286,0.75
vosavottei,វសវត្តី,វសវតីទ,0,0.5714285714285714,0.7692307692307692,0.42857142857142855
chhmab,ឆ្មប,ឆ្មាប់,0,0.6666666666666667,0.8,0.5
kork,កក,កក,1,1.0,1.0,0.0
baong,ប៉ោង,ប៉ោង,1,1.0,1.0,0.0
sottrud,ស៊ុតទ្រុឌ,សត្ត្រុណ,0,0.5555555555555556,0.5882352941176471,0.4444444444444444
bas,បាស,បះ,0,0.33333333333333337,0.4,0.6666666666666666
chrahenh,ច្រហេញ,ច្រហេញ,1,1.0,1.0,0.0
bach,បាច់,ប៉ាច,0,0.5,0.75,0.5
songkol,សង្កល,សង្កល់,0,0.8333333333333334,0.9090909090909091,0.2
slesmar,ស្លេស្ម,ស្លេស្មារ,0,0.7777777777777778,0.8750000000000001,0.2857142857142857
khchaokkhchak,ខ្ជោកខ្ជាក,ខ្ចោកខ្ចាត,0,0.7,0.7,0.3
topouk,តពោក,តពោក,1,1.0,1.0,0.0
roaaetaroaat,រអែតរអត,រអែតរអត,1,1.0,1.0,0.0
branethi,ប្រណិធិ,ប្រណិធិ,1,1.0,1.0,0.0
meba,មេបា,មេបា,1,1.0,1.0,0.0
rossatossei,រស្សទស្សី,រស្សាសត្តិស,0,0.5454545454545454,0.7000000000000001,0.5555555555555556
roveangprey,រវាំងព្រៃ,រវាងព្រៃ,0,0.8888888888888888,0.9411764705882353,0.1111111111111111
tudaek,ទូដែក,ទុដិក,0,0.6,0.6,0.4
chumleab,ជំលាប,ជំលាប,1,1.0,1.0,0.0
bampan,បំប៉ន,បំពាន់,0,0.5,0.5454545454545454,0.6
tokotol,តុកតុល,ទកតុល,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
braber,ប្របេរ,ប្របៀរ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aondatokou,អណ្ដាតគោ,អណ្ឌតកូ,0,0.5,0.5333333333333333,0.5
punmarn,ប៉ុន្មាន,ពន្មាន,0,0.625,0.7142857142857143,0.375
totaetotao,តតែតតោ,ទទែតតោ,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
brabiet,ប្របៀត,ប្របៀត,1,1.0,1.0,0.0
har,ហារ,ហារ,1,1.0,1.0,0.0
aomosott,ឱមសត្ត,អមសត្ត,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
karbonhchhob,ការបញ្ឈប់,កាប់ចញ្បូ,0,0.4444444444444444,0.7777777777777778,0.5555555555555556
kreikrar,ក្រីក្រ,គ្យារគ្រី,0,0.33333333333333337,0.6250000000000001,0.8571428571428571
kamphuon,កំភួន,កំភួន,1,1.0,1.0,0.0
krohar,គ្រហរ,ក្រហារ,0,0.6666666666666667,0.7272727272727272,0.4
chamnuob,ចំនួប,ចំណួប,0,0.8,0.8000000000000002,0.2
kdokkdoul,ក្ដុកក្ដួល,ក្ដក្ខដ្ឌ,0,0.5,0.631578947368421,0.5
svoreak,ស្វរៈ,ស្វរៈ,1,1.0,1.0,0.0
romhuot,រំហួត,រមួហួយ,0,0.5,0.5454545454545454,0.6
sottomohathan,សត្តមហាឋាន,សត្តមាថាញ,0,0.7,0.7368421052631577,0.3
brai,ប្រៃ,ប្រាយ,0,0.6,0.6666666666666665,0.5
samphovesei,សម្ភវេសី,សម្ភវេសី,1,1.0,1.0,0.0
karsongsai,ការសង្ស័យ,ការសំបៅ,0,0.4444444444444444,0.5,0.5555555555555556
pongjab,ពងចាប,បង់ចាប់,0,0.5714285714285714,0.6666666666666666,0.6
samon,សមណ,សមណ៍,0,0.75,0.8571428571428571,0.3333333333333333
konhchusmean,កញ្ជុសមាន់,កញ្ជូសមាណ,0,0.7,0.7368421052631577,0.3
phnot,ផ្នត់,ផ្នត់,1,1.0,1.0,0.0
bralong,ប្រលង,ប្រឡង់,0,0.6666666666666667,0.7272727272727272,0.4
chikraeng,ជីក្រែង,ជីក្រែង,1,1.0,1.0,0.0
satissanhnhea,សទិសសញ្ញា,សទិស្នាញ្សាហ៍,0,0.5384615384615384,0.7272727272727274,0.6666666666666666
komjey,កម្ចី,កម្ជី,0,0.8,0.8000000000000002,0.2
rokheut,រខឺត,រឃឹត,0,0.5,0.5,0.5
nhiech,ញៀច,ញែច,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
kanhjrong,កញ្ច្រង់,កញ្ជ្រង់,0,0.875,0.875,0.125
kdukkdoul,ក្ដុកក្ដួល,ក្ដុក្កដូល,0,0.7,0.9,0.3
sang,សាំង,សង,0,0.5,0.6666666666666666,0.5
kanya,កន្យា,កន្យា,1,1.0,1.0,0.0
klahan,ក្លាហាន,ខ្លាន់,0,0.4285714285714286,0.6153846153846153,0.5714285714285714
sauvniy,សៅវនីយ៍,សៅវ័យន័យ,0,0.5,0.6666666666666666,0.5714285714285714
se,សេរ,សេ,0,0.6666666666666667,0.8,0.3333333333333333
peanechchokar,ពាណិជ្ជករ,ពាណិជ្ជការ,0,0.9,0.9473684210526316,0.1111111111111111
myanmar,មីយ៉ាន់ម៉ា,ម្យាម្នរ,0,0.30000000000000004,0.5555555555555556,0.7
aatmar,អាត្ម,អាត្ម,1,1.0,1.0,0.0
steng,ស្ទេង,ស្ទេង,1,1.0,1.0,0.0
bonluonh,បន្លួញ,បន្លួញ,1,1.0,1.0,0.0
lol,ឡុលៗ,លោល,0,0.25,0.28571428571428575,0.75
keathapean,គាថាពាន់,ការហាប្បាន្យ,0,0.33333333333333337,0.4,1.0
bathokak,បាឋកៈ,បាធកៈ,0,0.8,0.8000000000000002,0.2
naealonueng,ន្អាលនឹង,នាឡឺនអង,0,0.375,0.6666666666666666,0.625
dongkuv,ដង្កូវ,ដង្កូវ,1,1.0,1.0,0.0
aadthaban,អដ្ឋបាន,អដ្ឋបាន,1,1.0,1.0,0.0
kontuotbraong,កន្ទួតប្រោង,កន្ទោតអ្របង,0,0.7272727272727273,0.9090909090909091,0.2727272727272727
thvat,ថ្វាត់,ថ្វាត់,1,1.0,1.0,0.0
bonteal,បន្ទាល់,បន្ទាល,0,0.8571428571428572,0.923076923076923,0.14285714285714285
aapyop,អព្យព,អព្យព,1,1.0,1.0,0.0
heumeak,ហិមៈ,ហ៊ឹមៈ,0,0.6,0.6666666666666665,0.5
aakatavetita,អកតវេទិតា,អកតវេទិតា,1,1.0,1.0,0.0
chet,ចិត,ចេត,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
skor,ស្ករ,ស្គរ,0,0.75,0.75,0.25
tonlebasak,ទន្លេបាសាក់,ទន្លេបសាកា,0,0.8181818181818181,0.9523809523809523,0.18181818181818182
aabolab,អាបឡាប,អបឡាប,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
roaies,រអៀស,រអៀស,1,1.0,1.0,0.0
chonhcheab,ជញ្ជាប,ជញ្ជាប់,0,0.8571428571428572,0.923076923076923,0.16666666666666666
chbout,ច្បូត,ច្បូត,1,1.0,1.0,0.0
